Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
662	3364	de	O	none	0
663	3367	su	O	none	0
664	3370	nariz	O	none	0
665	3376	y	O	none	0
666	3377	\n               	O	none	0
667	3393	en	O	none	0
668	3396	sus	O	none	0
669	3400	movimientos	O	none	0
670	3412	bruscos	O	none	0
671	3420	y	O	none	0
672	3422	nerviosos	O	none	0
673	3431	,	O	none	0
674	3433	nada	O	none	0
675	3438	apáticos	O	none	0
676	3447	por	O	none	0
677	3451	cierto	O	none	0
678	3457	,	O	none	0
679	3459	que	O	none	0
680	3463	no	O	none	0
681	3466	pertenecía	O	none	0
682	3477	a	O	none	0
683	3478	\n               	O	none	0
684	3494	la	O	none	0
685	3497	raza	O	none	0
686	3502	calchaquí	O	none	0
687	3511	.	O	none	0
688	3512	\n	O	none	0
689	3513	Carmen	O	none	0
690	3519	,	O	none	0
691	3521	su	O	none	0
692	3524	acompañante	O	none	0
693	3535	,	O	none	0
694	3537	presentaba	B-Movimiento-ALT	E0FBC5B4-2016-44B7-8743-97D60A4F5DF8	1
695	3548	rasgos	O	none	0
696	3555	de	O	none	0
697	3558	india	O	none	0
698	3563	,	O	none	0
699	3565	y	O	none	0
700	3567	rasgos	O	none	0
701	3574	de	O	none	0
702	3577	española	O	none	0
703	3585	.	O	none	0
704	3587	Tenía	B-Movimiento-ALT	FA1E65C3-461D-414E-9FBA-CB0F54BBDA38	1
705	3593	el	O	none	0
706	3595	\n               	O	none	0
707	3611	rostro	O	none	0
708	3618	de	O	none	0
709	3621	cobre	O	none	0
710	3627	dorado	O	none	0
711	3633	,	O	none	0
712	3635	ojos	O	none	0
713	3640	negros	O	none	0
714	3646	,	O	none	0
715	3648	muy	O	none	0
716	3652	grandes	B-Dimensionamiento-Tamaño	9A7B5D88-E641-4E7B-9F54-969C2D353161	1
717	3659	,	O	none	0
718	3661	dulces	O	none	0
719	3668	y	O	none	0
720	3670	tranquilos	O	none	0
721	3680	,	O	none	0
722	3682	pero	O	none	0
723	3687	en	O	none	0
724	3690	que	O	none	0
725	3694	a	O	none	0
726	3695	\n               	O	none	0
727	3711	veces	O	none	0
728	3717	brillaban	B-Movimiento-ALT	751C7041-B219-4C3E-A4A1-6FA57C645287	1
729	3727	llamaradas	O	none	0
730	3738	de	O	none	0
731	3741	inteligencia	O	none	0
732	3754	y	O	none	0
733	3756	viveza	O	none	0
734	3762	,	O	none	0
735	3764	nariz	O	none	0
736	3770	fina	B-Dimensionamiento-Tamaño	19D6A10B-8440-458C-812F-D1DFF0312DCE	1
737	3774	,	O	none	0
738	3776	cabello	O	none	0
739	3784	como	O	none	0
740	3789	el	O	none	0
741	3791	\n               	O	none	0
742	3807	azabache	O	none	0
743	3815	,	O	none	0
744	3817	algo	O	none	0
745	3822	rudo	O	none	0
746	3827	y	O	none	0
747	3829	ondulado	O	none	0
748	3837	,	O	none	0
749	3839	labios	O	none	0
750	3846	gruesos	O	none	0
751	3854	y	O	none	0
752	3856	rojos	O	none	0
753	3861	,	O	none	0
754	3863	frente	O	none	0
755	3870	estrecha	O	none	0
756	3879	y	O	none	0
757	3881	límpida	O	none	0
758	3888	.	O	none	0
759	3889	\n               	O	none	0
760	3905	Iba	O	none	0
761	3909	envuelta	O	none	0
762	3918	en	O	none	0
763	3921	un	O	none	0
764	3924	manto	O	none	0
765	3930	que	O	none	0
766	3934	ocultaba	O	none	0
767	3943	sus	O	none	0
768	3947	ropas	O	none	0
769	3953	caídas	O	none	0
770	3960	y	O	none	0
771	3962	se	O	none	0
772	3965	ceñía	O	none	0
773	3971	coquetamente	O	none	0
774	3984	a	O	none	0
775	3986	sus	O	none	0
776	3989	\n               	O	none	0
777	4005	redondas	O	none	0
778	4014	formas	O	none	0
779	4020	,	O	none	0
780	4022	pero	O	none	0
781	4027	los	O	none	0
782	4031	brazaletes	O	none	0
783	4042	y	O	none	0
784	4044	ajorcas	O	none	0
785	4052	de	O	none	0
786	4055	sus	O	none	0
787	4059	brazos	O	none	0
788	4066	y	O	none	0
789	4068	tobillos	O	none	0
790	4076	,	O	none	0
791	4078	los	O	none	0
792	4082	grandes	O	none	0
793	4089	\n               	O	none	0
794	4105	pendientes	O	none	0
795	4116	de	O	none	0
796	4119	sus	O	none	0
797	4123	orejas	O	none	0
798	4130	y	O	none	0
799	4132	los	O	none	0
800	4136	topus	O	none	0
801	4142	cincelados	O	none	0
802	4153	con	O	none	0
803	4157	que	O	none	0
804	4161	se	O	none	0
805	4164	sujetaba	O	none	0
806	4173	el	O	none	0
807	4176	cabello	O	none	0
808	4183	,	O	none	0
809	4184	\n               	O	none	0
810	4200	parecían	O	none	0
811	4209	indicar	O	none	0
812	4217	una	O	none	0
813	4221	mujer	O	none	0
814	4227	rica	O	none	0
815	4231	,	O	none	0
816	4233	si	O	none	0
817	4236	no	O	none	0
818	4239	de	O	none	0
819	4242	clase	O	none	0
820	4248	elevada	O	none	0
821	4255	.	O	none	0
822	4256	\n	O	none	0
823	4257	—	O	none	0
824	4258	¡	O	none	0
825	4259	Si	O	none	0
826	4262	vendrá	O	none	0
827	4269	mañana	O	none	0
828	4275	!	O	none	0
829	4277	—	O	none	0
830	4278	exclamó	O	none	0
831	4286	el	O	none	0
832	4289	hombre	O	none	0
833	4295	,	O	none	0
834	4297	acabando	O	none	0
835	4306	de	O	none	0
836	4309	comer	O	none	0
837	4314	.	O	none	0
838	4315	\n	O	none	0
839	4316	—	O	none	0
840	4317	¿	O	none	0
841	4318	Lo	O	none	0
842	4321	citaste	O	none	0
843	4329	aquí	O	none	0
844	4334	mismo	O	none	0
845	4339	?	O	none	0
846	4341	Pues	O	none	0
847	4346	vendrá	O	none	0
848	4352	,	O	none	0
849	4354	no	O	none	0
850	4357	te	O	none	0
851	4360	quepa	O	none	0
852	4366	duda	O	none	0
853	4370	,	O	none	0
854	4372	Pedro	O	none	0
855	4377	.	O	none	0
856	4379	Ahora	O	none	0
857	4384	,	O	none	0
858	4386	lo	O	none	0
859	4389	mejor	O	none	0
860	4394	\n                  	O	none	0
861	4413	es	O	none	0
862	4416	dormir	O	none	0
863	4422	.	O	none	0
864	4423	\n	O	none	0
865	4424	La	O	none	0
866	4427	noche	O	none	0
867	4433	pasó	O	none	0
868	4438	silenciosa	O	none	0
869	4449	y	O	none	0
870	4451	tranquila	O	none	0
871	4460	,	O	none	0
872	4462	sin	O	none	0
873	4466	más	O	none	0
874	4470	rumores	O	none	0
875	4478	que	O	none	0
876	4482	el	O	none	0
877	4485	de	O	none	0
878	4488	las	O	none	0
879	4492	hojas	O	none	0
880	4498	movidas	O	none	0
881	4506	por	O	none	0
882	4509	\n               	O	none	0
883	4525	la	O	none	0
884	4528	brisa	O	none	0
885	4534	y	O	none	0
886	4536	humedecidas	O	none	0
887	4548	por	O	none	0
888	4552	el	O	none	0
889	4555	rocío	O	none	0
890	4560	,	O	none	0
891	4562	el	O	none	0
892	4565	canto	O	none	0
893	4571	de	O	none	0
894	4574	las	O	none	0
895	4578	ranas	O	none	0
896	4583	,	O	none	0
897	4585	y	O	none	0
898	4587	algún	O	none	0
899	4593	lejano	O	none	0
900	4600	gruñido	O	none	0
901	4608	de	O	none	0
902	4610	\n               	O	none	0
903	4626	puma	O	none	0
904	4631	o	O	none	0
905	4633	de	O	none	0
906	4636	jaguar	O	none	0
907	4643	en	O	none	0
908	4646	exploración	O	none	0
909	4658	por	O	none	0
910	4662	la	O	none	0
911	4665	selva	O	none	0
912	4671	y	O	none	0
913	4673	las	O	none	0
914	4677	quebradas	O	none	0
915	4686	.	O	none	0
916	4687	\n	O	none	0
917	4688	Poco	O	none	0
918	4693	antes	O	none	0
919	4699	de	O	none	0
920	4702	amanecer	O	none	0
921	4710	,	O	none	0
922	4712	un	O	none	0
923	4715	vocerío	O	none	0
924	4723	y	O	none	0
925	4725	un	O	none	0
926	4728	zurrido	O	none	0
927	4736	incesantes	O	none	0
928	4747	y	O	none	0
929	4749	crecientes	O	none	0
930	4760	los	O	none	0
931	4763	\n               	O	none	0
932	4779	despertaron	O	none	0
933	4790	.	O	none	0
934	4792	Inti	O	none	0
935	4796	,	O	none	0
936	4798	rey	O	none	0
937	4802	de	O	none	0
938	4805	lo	O	none	0
939	4808	creado	O	none	0
940	4814	,	O	none	0
941	4816	anunciaba	O	none	0
942	4826	su	O	none	0
943	4829	llegada	O	none	0
944	4836	,	O	none	0
945	4838	y	O	none	0
946	4840	la	O	none	0
947	4843	naturaleza	O	none	0
948	4854	entera	O	none	0
949	4861	se	O	none	0
950	4863	\n               	O	none	0
951	4879	aprestaba	O	none	0
952	4889	a	O	none	0
953	4891	recibirlo	O	none	0
954	4900	.	O	none	0
955	4902	Alzaban	O	none	0
956	4910	alto	O	none	0
957	4915	el	O	none	0
958	4918	vuelo	O	none	0
959	4923	,	O	none	0
960	4925	el	O	none	0
961	4928	gavilán	O	none	0
962	4935	,	O	none	0
963	4937	el	O	none	0
964	4940	carancho	O	none	0
965	4948	,	O	none	0
966	4950	el	O	none	0
967	4953	chimango	O	none	0
968	4961	;	O	none	0
969	4962	\n               	O	none	0
970	4978	el	O	none	0
971	4981	cuervo	O	none	0
972	4988	formaba	O	none	0
973	4996	sus	O	none	0
974	5000	negras	O	none	0
975	5007	cuadrillas	O	none	0
976	5018	de	O	none	0
977	5021	salteadores	O	none	0
978	5032	;	O	none	0
979	5034	el	O	none	0
980	5037	cóndor	O	none	0
981	5043	,	O	none	0
982	5045	como	O	none	0
983	5050	un	O	none	0
984	5053	puntito	O	none	0
985	5060	\n               	O	none	0
986	5076	imperceptible	O	none	0
987	5090	e	O	none	0
988	5092	inmóvil	O	none	0
989	5099	,	O	none	0
990	5101	bogaba	O	none	0
991	5108	sin	O	none	0
992	5112	esfuerzo	O	none	0
993	5121	en	O	none	0
994	5124	los	O	none	0
995	5128	aires	O	none	0
996	5133	;	O	none	0
997	5135	y	O	none	0
998	5137	entre	O	none	0
999	5143	las	O	none	0
1000	5147	ramas	O	none	0
1001	5152	,	O	none	0
1002	5154	el	O	none	0
1003	5157	rey	O	none	0
1004	5160	\n               	O	none	0
1005	5176	de	O	none	0
1006	5179	los	O	none	0
1007	5183	pájaros	O	none	0
1008	5191	y	O	none	0
1009	5193	el	O	none	0
1010	5196	ñaarca	O	none	0
1011	5203	se	O	none	0
1012	5206	trazaban	O	none	0
1013	5215	sus	O	none	0
1014	5219	planes	O	none	0
1015	5226	de	O	none	0
1016	5229	emboscadas	O	none	0
1017	5239	,	O	none	0
1018	5241	mientras	O	none	0
1019	5250	en	O	none	0
1020	5253	los	O	none	0
1021	5256	\n               	O	none	0
1022	5272	árboles	O	none	0
1023	5280	o	O	none	0
1024	5282	sobre	O	none	0
1025	5288	la	O	none	0
1026	5291	yerba	O	none	0
1027	5297	charlaban	O	none	0
1028	5307	o	O	none	0
1029	5309	cantaban	O	none	0
1030	5318	loros	O	none	0
1031	5323	,	O	none	0
1032	5325	kcates	O	none	0
1033	5331	,	O	none	0
1034	5333	carpinteros	O	none	0
1035	5344	,	O	none	0
1036	5346	horneros	O	none	0
1037	5354	,	O	none	0
1038	5355	\n               	O	none	0
1039	5371	zorzales	O	none	0
1040	5379	,	O	none	0
1041	5381	venteveos	O	none	0
1042	5390	,	O	none	0
1043	5392	viudas	O	none	0
1044	5398	,	O	none	0
1045	5400	mirlos	O	none	0
1046	5406	,	O	none	0
1047	5408	boyeros	O	none	0
1048	5415	,	O	none	0
1049	5417	cardenales	O	none	0
1050	5427	,	O	none	0
1051	5429	calandrias	O	none	0
1052	5440	y	O	none	0
1053	5442	guilguiles	O	none	0
1054	5452	...	O	none	0
1055	5455	\n               	O	none	0
1056	5471	alternando	O	none	0
1057	5482	con	O	none	0
1058	5486	el	O	none	0
1059	5489	grito	O	none	0
1060	5495	de	O	none	0
1061	5498	las	O	none	0
1062	5502	pavas	O	none	0
1063	5508	del	O	none	0
1064	5512	monte	O	none	0
1065	5517	,	O	none	0
1066	5519	las	O	none	0
1067	5523	charatas	O	none	0
1068	5531	,	O	none	0
1069	5533	las	O	none	0
1070	5537	chuñas	O	none	0
1071	5543	,	O	none	0
1072	5545	o	O	none	0
1073	5547	el	O	none	0
1074	5549	\n               	O	none	0
1075	5565	arrullo	O	none	0
1076	5573	de	O	none	0
1077	5576	las	O	none	0
1078	5580	torcazas	O	none	0
1079	5588	,	O	none	0
1080	5590	las	O	none	0
1081	5594	bumbunas	O	none	0
1082	5603	y	O	none	0
1083	5605	las	O	none	0
1084	5609	tórtolas	O	none	0
1085	5617	,	O	none	0
1086	5619	o	O	none	0
1087	5621	el	O	none	0
1088	5624	silbido	O	none	0
1089	5632	de	O	none	0
1090	5635	las	O	none	0
1091	5639	perdices	O	none	0
1092	5648	y	O	none	0
1093	5649	\n               	O	none	0
1094	5665	las	O	none	0
1095	5669	martinetas	O	none	0
1096	5679	...	O	none	0
1097	5682	\n	O	none	0
1098	5683	Carmen	O	none	0
1099	5690	volvió	O	none	0
1100	5697	a	O	none	0
1101	5699	hacer	O	none	0
1102	5705	fuego	O	none	0
1103	5710	.	O	none	0
1104	5712	Pedro	O	none	0
1105	5718	mascaba	O	none	0
1106	5726	coca	O	none	0
1107	5730	,	O	none	0
1108	5732	cambiando	O	none	0
1109	5742	pocas	O	none	0
1110	5748	palabras	O	none	0
1111	5756	,	O	none	0
1112	5758	en	O	none	0
1113	5761	plena	O	none	0
1114	5766	\n               	O	none	0
1115	5782	tranquilidad	O	none	0
1116	5794	,	O	none	0
1117	5796	cuando	O	none	0
1118	5803	una	O	none	0
1119	5807	gruesa	O	none	0
1120	5814	voz	O	none	0
1121	5818	de	O	none	0
1122	5821	hombre	O	none	0
1123	5828	los	O	none	0
1124	5832	hizo	O	none	0
1125	5837	poner	O	none	0
1126	5843	en	O	none	0
1127	5846	pie	O	none	0
1128	5850	de	O	none	0
1129	5853	un	O	none	0
1130	5856	salto	O	none	0
1131	5861	.	O	none	0
1132	5863	¡	O	none	0
1133	5864	No	O	none	0
1134	5866	\n               	O	none	0
1135	5882	era	O	none	0
1136	5886	para	O	none	0
1137	5891	menos	O	none	0
1138	5896	!	O	none	0
1139	5898	La	O	none	0
1140	5901	voz	O	none	0
1141	5905	decía	O	none	0
1142	5910	:	O	none	0
1143	5911	\n	O	none	0
1144	5912	—	O	none	0
1145	5913	Ea	O	none	0
1146	5915	,	O	none	0
1147	5917	Pedro	O	none	0
1148	5923	Chamijo	O	none	0
1149	5930	,	O	none	0
1150	5932	¡	O	none	0
1151	5933	date	O	none	0
1152	5937	,	O	none	0
1153	5939	date	O	none	0
1154	5944	que	O	none	0
1155	5948	no	O	none	0
1156	5951	hay	O	none	0
1157	5955	escape	O	none	0
1158	5961	!	O	none	0
1159	5962	...	O	none	0
1160	5965	\n	O	none	0
1161	5966	Y	O	none	0
1162	5968	en	O	none	0
1163	5971	efecto	O	none	0
1164	5977	,	O	none	0
1165	5979	la	O	none	0
1166	5982	boca	O	none	0
1167	5987	de	O	none	0
1168	5990	un	O	none	0
1169	5993	arcabuz	O	none	0
1170	6001	apuntaba	O	none	0
1171	6010	al	O	none	0
1172	6013	descuidado	O	none	0
1173	6024	viajero	O	none	0
1174	6031	,	O	none	0
1175	6033	y	O	none	0
1176	6035	tras	O	none	0
1177	6040	del	O	none	0
1178	6044	arcabuz	O	none	0
1179	6051	\n               	O	none	0
1180	6067	se	O	none	0
1181	6070	veía	O	none	0
1182	6075	la	O	none	0
1183	6078	enmarañada	O	none	0
1184	6089	barba	O	none	0
1185	6094	,	O	none	0
1186	6096	los	O	none	0
1187	6100	ojos	O	none	0
1188	6105	lucientes	O	none	0
1189	6114	,	O	none	0
1190	6116	las	O	none	0
1191	6120	manos	O	none	0
1192	6126	rudas	O	none	0
1193	6132	y	O	none	0
1194	6134	la	O	none	0
1195	6137	cola	O	none	0
1196	6142	de	O	none	0
1197	6145	cuero	O	none	0
1198	6150	,	O	none	0
1199	6151	\n               	O	none	0
1200	6167	la	O	none	0
1201	6170	chupa	O	none	0
1202	6176	y	O	none	0
1203	6178	el	O	none	0
1204	6181	casco	O	none	0
1205	6187	de	O	none	0
1206	6190	un	O	none	0
1207	6193	soldado	O	none	0
1208	6201	español	O	none	0
1209	6208	.	O	none	0
